Precinct,State,White Population %,Hispanic/Latino Population %,African American Population %,Asian Population %,Other Race Population %,Democratic Votes,Republican Votes,Average Income
1312,Mississippi,19.582837685189013,17.412632125505674,0.5110239413938283,6.371486226614559,56.122020021296926,156,96,42911.04
1313,Mississippi,44.90701224766032,14.936916273699861,38.598990371667625,0.8212205079627698,0.7358605990094276,301,236,48269.99
1314,Mississippi,32.43367343709872,10.536433332901423,25.407546837717828,2.8152256165575116,28.807120775724513,163,218,39178.51
1315,Mississippi,11.757314195155965,31.87578059682931,35.099919366440716,9.712917132249395,11.55406870932461,304,40,51396.37
1316,Mississippi,45.122343036111026,44.31796559345854,8.730076140996609,1.2696141831800183,0.5600010462538165,194,326,21118.02
1317,Mississippi,86.99245837222787,0.2482346292375912,4.961407120096224,0.15807378303839612,7.6398260953999255,38,845,62715.66
1318,Mississippi,92.1151915609553,3.7803022930996635,3.9932733621080834,0.04315603818114567,0.06807674565580157,50,496,39180.2
1319,Mississippi,95.3410833732046,3.474228461390487,0.8698074569384817,0.1750462864784793,0.13983442198795615,32,664,36309.88
1320,Mississippi,92.82063291898092,6.601962735057063,0.45535662775729696,0.03885671205755054,0.08319100614717456,40,539,51977.67
1321,Mississippi,0.8809281621935505,83.63718617464562,12.074183231663584,0.6505799071595975,2.757122524337646,435,6,40247.49
1322,Mississippi,33.33898708777387,22.46195917650682,34.88544299613003,0.32420955291153497,8.989401186677739,450,125,25686.18
1323,Mississippi,80.47470874683363,4.062505748796629,2.896616359668005,9.042558935707833,3.523610208993915,33,503,37017.01
1324,Mississippi,45.668680457629186,14.03635878810228,23.563524436078808,10.808685265566147,5.922751052623568,216,400,55462.17
1325,Mississippi,49.31903490423759,15.143317110035152,1.7866995406114063,30.32252231522243,3.428426129893424,144,168,49231.46
1326,Mississippi,56.931564589255224,23.169875383271137,14.642984881205642,1.6407606263560504,3.6148145199119455,257,441,42601.32
1327,Mississippi,18.473623212006018,12.839524946541973,20.673830624273915,37.11894786158666,10.89407335559143,200,153,48360.89
1328,Mississippi,56.18475947916921,36.81532732360692,0.5287234941170443,2.8690486376894224,3.602141065417399,264,170,44697.4
1329,Mississippi,52.43708728100681,43.33977827272668,0.6112760594329525,1.3137354953914764,2.298122891442077,193,342,36873.78
1330,Mississippi,92.42504193305058,2.7269932328949933,2.5304505807414097,0.23075399845301886,2.086760254859982,40,577,40957.45
1331,Mississippi,6.29932496141058,69.89603324221461,12.466748929241929,10.253445751702733,1.0844471154301516,323,60,38108.12
1332,Mississippi,82.91999165553648,9.796812517075166,0.15275976594995203,1.423691616118254,5.706744445320155,33,788,34422.05
1333,Mississippi,45.314360505682785,38.90987927985774,11.406149057855062,1.3822184936052444,2.987392662999156,431,303,38825.48
1334,Mississippi,27.261504239683056,49.254938718891125,8.482561788516234,11.754853470280413,3.2461417826291807,408,142,28784.67
1335,Mississippi,80.02499987301861,6.914684393424425,4.02426830822646,5.348560296196286,3.687487129134226,59,416,39409.24
1336,Mississippi,13.277355092743381,60.18576953065255,5.150985029866801,20.463844944923352,0.9220454018139179,518,44,44061.99
1337,Mississippi,89.46396266707671,9.882588734692378,0.18704576305256038,0.19313294423153587,0.273269890946807,45,665,75066.87
1338,Mississippi,36.99128499446754,49.330718509906504,6.024736913320276,0.6456239879352055,7.00763559437047,322,321,37464.02
1339,Mississippi,81.39787705865314,17.303647027330715,0.4590429868106305,0.32911619964892097,0.5103167275565994,150,258,30342.02
1340,Mississippi,66.09371488125562,10.684128851826133,4.030720003419445,11.634850686856868,7.556585576641936,97,482,50638.88
1341,Mississippi,68.02200122152472,7.438554129962149,20.653716682068087,2.820739420153629,1.064988546291417,206,663,42786.8
1342,Mississippi,89.47959525633023,10.513939888669436,0.004786712111241226,0.0009286019321941788,0.0007495409569031608,80,281,44323.42
1343,Mississippi,25.200260715883992,16.5356526067127,2.364587429369732,54.05071098407316,1.8487882639604152,67,132,53358.38
1344,Mississippi,6.014335925159187,39.65617591670287,45.42086763620474,2.108962983253117,6.79965753868008,781,52,51655.65
1345,Mississippi,19.15307644625028,70.77953191890417,7.4838372208075,0.6106648220338013,1.9728895920042504,634,70,38382.77
1346,Mississippi,97.37447860736982,2.310425846687574,0.3018217863825687,0.010174019713122325,0.003099739846902594,13,541,50033.97
1347,Mississippi,42.030097308933875,1.0829905637278012,3.403381631423653,9.306029824322309,44.177500671592355,28,141,29005.1
1348,Mississippi,22.37805246910092,51.901258564514244,25.047726890655348,0.30122960206941723,0.37173247366007445,481,123,46147.49
1349,Mississippi,69.73654088306779,1.0487691970637691,0.5102527513510053,2.128206896690403,26.576230271827043,6,440,39813.32
1350,Mississippi,55.67163495143925,42.34032988388651,0.6062087428588814,0.600154754848379,0.7816716669669859,323,250,37323.39
1351,Mississippi,53.8082478015949,36.80589521847747,1.4802210421569333,0.2048019483848237,7.700833989385885,194,363,49104.15
1352,Mississippi,17.537728057319203,44.29698446148856,11.245473086221539,22.125083601006338,4.794730793964362,478,94,49220.84
1353,Mississippi,0.5789611782882953,9.175912301756485,34.680928013916066,28.509213146483813,27.054985359555346,219,3,45372.72
1354,Mississippi,19.805660506326138,79.96503929497543,0.06865744088181523,0.15607575555492123,0.004567002261694597,500,99,32743.53
1355,Mississippi,94.61443265941406,3.461425490997967,0.6243201633831224,0.14040101426491003,1.159420671939941,22,878,48452.38
1356,Mississippi,91.63986917194981,7.521763486117696,0.03410417747467542,0.4116393625884314,0.39262380186939083,51,597,38758.84
1357,Mississippi,74.31132122684157,9.876128592029927,5.237653618457932,0.3780532289989851,10.196843333671595,107,488,53136.45
1358,Mississippi,68.80313907193573,18.810167236352562,11.332355706752537,0.5049624693049141,0.5493755156542619,255,390,49972.94
1359,Mississippi,23.78160009958804,10.161127891030421,17.07075904267628,46.00060525620703,2.985907710498225,192,158,51062.58
1360,Mississippi,98.32737305153896,0.9262859964107188,0.7412092009896788,0.003150017025400012,0.00198173403525459,10,429,47744.67
1361,Mississippi,28.16217792229817,61.73948703784181,3.843152578694977,3.5666795646055207,2.6885028965595126,544,105,33575.87
1362,Mississippi,1.225915702976954,29.048897825061623,58.631506868866644,7.448919765270693,3.644759837824097,768,9,43188.54
1363,Mississippi,95.15512573620562,0.26599189580922283,0.739603018680516,2.461956776299074,1.3773225730055714,3,630,33684.21
1364,Mississippi,84.76463485124384,9.873360312114793,5.320545732825972,0.038341970422437845,0.003117133392947835,129,288,48648.91
1365,Mississippi,22.599089729504364,55.57371355998013,9.630139489517767,2.302475220197444,9.894582000800298,472,169,34083.63
1366,Mississippi,76.2479210493549,19.07065394169091,0.5176489019899398,1.8202998755751347,2.3434762313891184,156,340,59687.9
1367,Mississippi,66.81135783656032,28.449353428988346,0.456047924518112,3.144709115299038,1.1385316946341817,285,489,60856.33
1368,Mississippi,92.40977482399987,3.9947728507364557,3.5569120735983284,0.012647532270315615,0.02589271939503135,48,800,56189.05
1369,Mississippi,77.28402041811283,15.390966595197396,3.132168156128487,3.1963523866910393,0.9964924438702383,107,525,37346.2
1370,Mississippi,12.422491068816866,32.271632264180425,0.6769050779086656,16.21582134863008,38.41315024046396,305,57,36139.04
1371,Mississippi,68.65359375524594,17.794621828155364,7.398340189481558,1.9952813365380722,4.158162890579078,170,626,50833.66
1372,Mississippi,20.36688909271456,39.21910410141352,14.897369455191159,17.72762927798232,7.789008072698451,511,135,47169.96
1373,Mississippi,6.110277348756588,60.32478871052859,10.674352753615906,21.653039426102875,1.237541760996038,388,22,46010.38
1374,Mississippi,22.330426627214518,22.268516157056194,29.700403437582256,9.8844356572249,15.81621812092213,290,108,37649.39
1375,Mississippi,98.59750845544367,1.0749055886631464,0.2000736037679889,0.06826730342038015,0.05924504870480973,7,602,42371.19
1376,Mississippi,26.19639840237794,61.821471535373085,10.034436101069023,0.5453828179766306,1.4023111432033204,323,182,51861.24
1377,Mississippi,48.717988815502586,1.9627912143675337,5.519707579583488,41.65411181173696,2.1454005788094292,67,460,39164.05
1378,Mississippi,24.45239132084137,29.602749815440056,27.546406126293935,16.458398655295774,1.940054082128853,385,90,51006.22
1379,Mississippi,18.14588979638556,29.087176494448684,31.286408718957016,6.704887399199973,14.77563759100876,372,148,57236.74
1380,Mississippi,35.63340769687247,62.22973296021805,1.5320712755531651,0.5760760140662116,0.028712053290092854,554,299,42306.91
1381,Mississippi,17.68535191536442,62.086520540370394,14.658194992339933,5.527795027522497,0.04213752440276153,414,97,63614.08
1382,Mississippi,8.710634472811707,71.32624497027541,9.9706033282987,0.006404676394273491,9.986112552219922,422,34,39956.8
1383,Mississippi,10.994024654659906,63.79292443654363,23.16664546367167,1.551461481952119,0.4949439631726733,442,36,44772.91
1384,Mississippi,52.979705126026325,23.83439281138749,10.085596157428292,11.92911172254124,1.1711941826166452,254,232,65555.67
1385,Mississippi,3.4200759977727424,7.639545811345067,2.2428330528746443,44.890353825656256,41.80719131235129,65,10,36113.46
1386,Mississippi,24.14175532173257,61.304639047360936,13.395561983540695,0.14466197369550846,1.0133816736702812,430,222,80518.69
1387,Mississippi,32.08962819463592,67.12420020756092,0.10478723583661245,0.2276772596537391,0.453707102312805,211,226,32638.11
1388,Mississippi,1.929974756841113,82.04655483901006,13.039376811436087,0.35188610603927406,2.6322074866734653,523,8,35824.09
1389,Mississippi,84.13898984844667,10.525248349803848,4.051386317657845,1.160693079898706,0.12368240419293386,51,784,70892.8
1390,Mississippi,98.31582301010947,1.3808642788728538,0.2659744031802508,0.014220618754816528,0.023117689082610582,11,967,46102.13
1391,Mississippi,69.7801464669046,19.745827378251356,2.500443792284473,5.478332041021133,2.4952503215384354,208,563,44565.06
1392,Mississippi,5.361682087502562,10.266668022602486,80.09419013729453,1.2970761769207282,2.9803835756796957,361,19,52437.01
1393,Mississippi,33.91265572757924,1.8570855809944824,43.98831441623911,18.729266410042484,1.5126778651446813,288,300,54358.71
1394,Mississippi,26.19953328466641,23.867294050528468,13.065306038281856,25.852774439403756,11.01509218711952,326,179,31174.2
1395,Mississippi,14.27850913398011,42.9148943501042,23.821258031311697,14.134002431472291,4.851336053131703,550,98,42628.77
1396,Mississippi,98.45670536181834,0.6114609826305921,0.5640198468302934,0.3632172217498795,0.004596586970905037,7,478,57811.77
1397,Mississippi,57.92157039237449,4.272075932024216,8.788627787269489,9.874273163269594,19.143452725062218,112,272,34557.76
1398,Mississippi,49.0615034880776,42.83105575097086,7.85814655053611,0.08077867165857676,0.16851553875685,192,488,44120.85
1399,Mississippi,85.3750327385136,4.647983819410346,5.1642711440944815,2.855829321417756,1.9568829765638185,62,470,36785.12
1400,Mississippi,79.22048361573441,18.803604102028142,1.0899561079671916,0.08470348182424811,0.8012526924459991,74,315,25258.06
1401,Mississippi,55.75953767108448,3.4459565148536186,2.0942483926689044,32.23946116125248,6.460796260140512,41,171,42382.74
1402,Mississippi,50.99569783816745,5.715053153227491,32.7965209976614,0.484201200814034,10.008526810129624,329,287,58592.34
1403,Mississippi,19.039305795602246,37.522179259887146,0.4979399645722183,19.417097074263733,23.523477905674653,175,139,53071.15
1404,Mississippi,87.73789255584434,5.272379963175878,1.5808233545115962,2.851740739069355,2.5571633873988304,27,629,57948.04
1405,Mississippi,79.00335973876031,13.093610879841973,3.238573435492527,2.1695148547879293,2.494941091117255,81,467,34624.65
1406,Mississippi,29.969014271741877,59.01343798880706,10.836440015500727,0.0581208915034912,0.12298683244684128,515,189,37845.06
1407,Mississippi,26.400265199802618,60.70802284535626,10.005048518793545,0.6389803485025769,2.2476830875450133,357,251,48186.9
1408,Mississippi,97.03813426419129,0.08305399936439879,2.0589514860766194,0.4334138835728843,0.38644636679481437,20,703,52630.77
1409,Mississippi,80.89496275317218,5.491895817637909,1.9518100945152161,7.961361560614215,3.6999697740604915,58,799,33743.18
1410,Mississippi,25.70946093010371,42.1839672795033,10.133806408433342,14.971750042379023,7.0010153395806185,288,227,35700.49
1411,Mississippi,96.33689270040018,0.3382696355640927,2.0604863570093315,0.5580004795845496,0.7063508274418524,21,848,37839.41
1412,Mississippi,98.22533470962446,1.312895200794997,0.1518521726361148,0.06457542902618556,0.24534248791823643,6,434,40099.89
1413,Mississippi,51.09417413820741,23.721045695041617,3.6148305899216577,6.024903155924905,15.545046420904427,164,335,49211.25
1414,Mississippi,47.405495415656375,36.91681312294392,12.043581010821283,0.5215050645369881,3.1126053860414373,303,256,50198.7
1415,Mississippi,57.878844037030234,28.218815051528697,12.185315025343119,1.114762402508032,0.6022634835899225,248,416,61908.65
1416,Mississippi,86.65392493888064,9.367836209697648,1.578576198245293,0.1805449050164616,2.2191177481599738,55,710,42828.68
1417,Mississippi,57.41496743055722,33.582616957936494,3.534858119964552,0.1414184006468267,5.326139090894898,168,266,55611.37
1418,Mississippi,50.17457467761805,29.55952964481286,11.034326353303214,4.3400974665811285,4.891471857684749,350,267,47899.2
1419,Mississippi,65.29462321537851,26.81453078526055,1.945043911193301,2.8568140625138954,3.0889880256537623,191,250,34122.95
1420,Mississippi,42.18230877081428,13.022691273917587,13.790594120888812,29.68406206284747,1.320343771531853,262,236,45511.37
1421,Mississippi,75.64792170852816,10.140817877182686,3.6683798141759194,8.350383742122373,2.192496857990861,67,394,59861.03
1422,Mississippi,40.573082610471765,44.280266462458364,12.499247675340545,1.175942886491781,1.4714603652375473,418,315,44343.75
1423,Mississippi,50.54872547845126,1.8236354523208136,8.147238461806428,9.225864973782807,30.254535633638696,76,281,47284.77
1424,Mississippi,33.888342605881995,51.97752374280134,12.679032562946018,0.28922432009912014,1.1658767682715165,282,336,36892.02
1425,Mississippi,38.91531696601894,29.690277267437782,8.302347508210266,9.058384269822005,14.033673988511012,184,160,41464.88
1426,Mississippi,84.65607137300046,8.715820619453103,0.23977509104408315,0.32815609789402245,6.0601768186083405,86,624,55971.46
1427,Mississippi,74.51544839350277,14.734410569087316,0.19334640507984024,0.847370754282382,9.709423878047701,68,713,28492.26
1428,Mississippi,23.638842828766936,3.260089197380735,17.207740195195456,8.378598044616567,47.5147297340403,194,168,45653.0
1429,Mississippi,28.667336643830545,13.38467830610476,47.52610884042164,4.533109138493295,5.8887670711497435,346,145,55021.68
1430,Mississippi,20.170321772307066,50.96861353560504,25.774358592487115,0.8286949813990722,2.2580111182017077,465,149,65337.02
1431,Mississippi,3.176296707414328,68.8645035464475,27.210952280149495,0.7024777840922581,0.045769681896430825,515,14,32548.01
1432,Mississippi,48.88876809584806,3.063438059728659,36.71192843987898,3.047838350821637,8.288027053722672,175,327,46146.74
1433,Mississippi,51.507669228779854,6.0125276517387425,14.857616222156631,15.304262037685987,12.31792485963878,181,488,51532.79
1434,Mississippi,68.413240661581,26.081317666215433,5.417172027022647,0.003124114106050195,0.0851455310748861,138,660,28451.66
1435,Mississippi,97.87575083685527,0.24306703403247557,0.3420177908158057,0.8141605820888809,0.7250037562075704,4,373,48804.51
1436,Mississippi,82.4260365944039,9.894475084985773,3.033402667557744,0.49792480369978037,4.14816084935282,113,450,49150.18
1437,Mississippi,46.173046865116895,17.0828915876327,35.946573467194156,0.24016081488970148,0.5573272651665349,449,272,24933.36
1438,Mississippi,84.77596583634093,10.515436351655415,1.7015473080997618,2.984588144404873,0.022462359499030526,109,836,32289.05
1439,Mississippi,66.21791294300928,3.4002386931634923,5.817221154432104,16.01969165195437,8.544935557440752,74,530,46865.11
1440,Mississippi,39.11870988386127,35.856939014220714,16.245172454223212,1.8414416415856183,6.937737006109188,340,318,52678.39
1441,Mississippi,61.36778872171493,12.699661819903886,18.170951066844715,3.861981496192659,3.8996168953438115,193,435,40059.94
1442,Mississippi,42.62827036485846,42.253562786051155,13.208468207824001,0.15620030940319884,1.7534983318631845,456,358,31863.51
1443,Mississippi,50.32201055101779,0.20508677293615857,21.64274917744355,18.94495624647599,8.885197252126517,215,450,52001.55
1444,Mississippi,5.09186334224797,38.85791909710439,17.636662510559702,0.9762325316473603,37.437322518440574,249,23,53436.07
1445,Mississippi,60.3704128382846,2.5725089814288378,10.698935707603924,12.91627628293041,13.441866189752218,77,239,53859.19
1446,Mississippi,92.8097836991147,1.5143274710990056,1.7525826456990468,3.3918762650755947,0.5314299190116429,28,848,54235.39
1447,Mississippi,47.92831390040308,51.978457197863875,0.057020366318814464,0.027782486498646928,0.008426048915580964,276,195,39910.41
1448,Mississippi,57.53615589148405,32.73100322375726,3.467729932423008,5.425178476579054,0.8399324757566262,119,275,28075.31
1449,Mississippi,70.10014527336803,26.43700300397258,1.5664108629089737,1.6848812074980848,0.21155965225234752,168,466,55617.5
1450,Mississippi,67.6992618779585,29.16986989865104,2.32689491040261,0.023816969701731507,0.7801563432861087,172,213,56241.08
1451,Mississippi,72.2886375124188,26.903528461927195,0.03884133459358627,0.41681044103704445,0.35218225002337533,100,431,38040.49
1452,Mississippi,26.526388592765006,19.03626388547729,29.142868247216757,19.4051546292658,5.889324645275138,418,139,59712.36
1453,Mississippi,75.83973943137113,15.07361473614508,2.9393900015838867,1.9188313521396796,4.228424478760232,64,514,34528.87
1454,Mississippi,70.68767408541969,15.887935046858006,7.459898963314166,1.8249793553368836,4.13951254907127,114,311,46821.28
1455,Mississippi,77.01265586623303,21.542908687229243,1.0861100525163994,0.11741241231933819,0.24091298170198172,128,254,29437.06
1456,Mississippi,13.985830496806596,77.79166329181864,5.48785257308392,0.38097525662615983,2.353678381664679,662,105,45775.46
1457,Mississippi,24.42223410611519,69.46589949508021,4.582208910457527,0.6235850780465275,0.9060724103005526,307,167,64572.68
1458,Mississippi,28.929204071082914,67.54747114152158,0.48054356792027364,1.5583172897749822,1.4844639297002402,631,265,56247.31
1459,Mississippi,66.94746197196042,0.2478387458046164,28.89850346327837,3.892128494434689,0.014067324521903402,167,556,25776.37
1460,Mississippi,39.53130344381803,1.1384698711781185,46.01255794880596,1.7888453782129523,11.528823357984933,450,245,47577.28
1461,Mississippi,41.044670755725846,6.495322687863435,3.5577565446688704,28.387937648905186,20.514312362836662,62,170,52032.26
1462,Mississippi,11.948413400579405,10.527904883549278,25.882165399381044,39.21798278202119,12.423533534469087,246,107,49392.39
1463,Mississippi,96.82267869404325,0.09722178227367839,1.4694390364773362,0.7989393984234597,0.8117210887822779,6,687,39063.03
1464,Mississippi,33.88826340753717,0.6440318302380369,22.13945024089311,17.144894669178242,26.183359852153444,70,133,60288.31
1465,Mississippi,67.14922766768827,5.1561464989164465,12.325647398083719,15.253641344868281,0.11533709044329044,89,239,41906.18
1466,Mississippi,10.179428043519877,81.07122369650979,6.623983724304061,1.7294205788420105,0.39594395682426864,674,40,25425.3
1467,Mississippi,43.96537505573023,33.647953714369095,5.5130556286231025,5.853976282429193,11.019639318848391,333,347,48925.85
1468,Mississippi,69.62235896125176,17.7333316278591,7.122897585625432,5.183887655134538,0.33752417012915714,86,538,50562.38
1469,Mississippi,52.62614752147227,41.48042418956849,2.4363917564482085,1.2474226171720735,2.209613915338963,178,185,37760.43
1470,Mississippi,22.241162968320538,63.03199672196019,8.895347334211495,2.7420424522367304,3.0894505232710543,275,161,52154.56
1471,Mississippi,38.28007126291939,26.23037919783447,21.128877383408177,7.1515461221722525,7.2091260336657115,181,364,42428.41
1472,Mississippi,26.03746179880132,34.79239689751174,13.209326805282764,22.053316081400098,3.907498417004078,257,146,53268.36
1473,Mississippi,63.452594781189006,18.689601529614652,3.6122709724632336,9.391569121670987,4.853963595062126,162,536,48601.72
1474,Mississippi,56.477922421610806,12.110795852827705,25.05063580815102,4.615083695561995,1.7455622218484734,141,272,45093.5
1475,Mississippi,63.47477201078736,1.5050503899453416,7.32498166895926,27.18544525409889,0.5097506762091513,29,225,43734.31
1476,Mississippi,7.178607581404151,58.039139321546315,30.0912082940611,3.540414160143988,1.1506306428444475,684,58,30417.2
1477,Mississippi,83.20303570517112,5.473574947582828,0.34640571423459243,9.825045583509882,1.151938049501581,43,578,36055.71
1478,Mississippi,57.542019225140436,16.97726724993816,1.4258162573947553,22.36274556624212,1.69215170128453,119,561,40255.46
1479,Mississippi,31.174034198161415,65.72913289767072,1.5336749042837896,0.21542629971048297,1.3477317001735827,498,263,49910.09
1480,Mississippi,17.88576004597118,25.745800825980428,22.410924331722445,3.4450939133335874,30.51242088299236,316,163,42822.6
1481,Mississippi,54.149734849894585,42.92941638036822,2.905982970764915,0.013118928768080278,0.0017468702042151563,261,406,22265.92
1482,Mississippi,76.53763538516817,19.91916432442418,3.1883676918357273,0.3117724017287467,0.04306019684317164,193,724,45966.44
1483,Mississippi,21.90096459843377,61.25861666506272,8.982665762581204,7.404307888778126,0.4534450851441818,575,87,41309.18
1484,Mississippi,76.34631261050541,11.148119636372236,1.2184333525605235,0.49811959735898476,10.78901480320286,90,362,36634.58
1485,Mississippi,2.9505860391489946,20.282021428522654,16.827719794959712,30.973332426925285,28.966340310443357,295,28,49615.87
1486,Mississippi,45.24689121227369,12.466022319795872,5.649425802985273,6.660008159647712,29.977652505297456,124,412,28870.82
1487,Mississippi,1.4234307619517161,56.27759827252636,12.82748431852017,25.673812878805954,3.797673768195807,386,8,42240.4
1488,Mississippi,88.38443230669341,2.065139406268071,7.927011062972723,0.9249571480985632,0.6984600759672333,88,862,60221.72
1489,Mississippi,69.63659810029507,5.561928015798749,14.775430862700905,9.835570725242171,0.19047229596310444,124,238,34705.52
1490,Mississippi,33.068458331127715,37.2531116712061,12.005810457597347,14.293802908534998,3.3788166315338373,230,241,46730.09
1491,Mississippi,49.889546354519524,0.5664546147014163,20.782141688393228,3.094386738594669,25.667470603791173,140,345,55072.34
1492,Mississippi,29.400577146217543,0.9693759332415607,40.35181657508963,1.8415064160626127,27.43672392938865,328,188,44640.02
1493,Mississippi,34.2032833172773,48.782802729912476,2.809758279632401,1.189495251481474,13.014660421696348,494,324,49041.73
1494,Mississippi,93.92881499140555,2.808428215666237,3.1041079370886813,0.08646614200298774,0.07218271383653985,24,540,24176.42
1495,Mississippi,1.1192723985165354,3.754848753366288,35.39099872546928,50.78856627837132,8.946313844276574,318,4,24215.5
1496,Mississippi,23.134539478633943,61.520761219666284,7.662514344245397,3.920105484550156,3.762079472904219,537,171,77740.22
1497,Mississippi,83.99306280706605,2.797367641202474,12.055816122344199,0.5110093907240704,0.64274403866321,118,802,46135.64
1498,Mississippi,13.477596739665088,76.33711728960434,7.3598149466895215,2.167000452479025,0.6584705715620203,771,54,44232.38
1499,Mississippi,1.1280560002688844,93.93255268089332,2.1083221504242378,1.8999141353283742,0.9311550330851759,592,8,61097.77
1500,Mississippi,92.34361368211992,3.7270093929552672,2.4176305387941492,0.19051503350762128,1.3212313526230446,46,624,42234.28
1501,Mississippi,63.33447233089055,26.19372632305085,3.9144068521629842,5.304842039551288,1.2525524543443254,162,213,32171.14
1502,Mississippi,79.72899637628291,18.513282114682625,0.41443905436817086,0.9229237904850587,0.42035866418123646,113,430,43633.0
1503,Mississippi,43.72063552612681,17.972638909682125,7.732202476553301,10.008377349593118,20.56614573804464,120,263,41720.75
1504,Mississippi,72.50626609569044,3.3184218589804635,8.409175661944175,6.314475261238931,9.451661122146007,60,690,38890.62
1505,Mississippi,41.94293409255315,23.45705012824164,13.400935021695,13.803406519521028,7.395674237989169,211,153,59194.31
1506,Mississippi,91.37804237864425,7.406148790426676,0.46353095346344625,0.4916762269182724,0.2606016505473576,38,708,56443.71
1507,Mississippi,25.472087825913924,28.40302495320553,20.933321930582906,13.025390143901408,12.166175146396228,362,239,53104.68
1508,Mississippi,77.31872990995502,12.93882919289058,5.5638756325173455,4.096319691623942,0.08224557301309687,138,310,49237.57
1509,Mississippi,16.710060500482715,3.8684598778001362,21.35122705358867,49.65379041050735,8.41646215762114,187,63,31722.85
1510,Mississippi,43.177670672511326,48.19354310392036,1.8616407989847792,2.523367082839884,4.243778341743649,301,398,49865.47
1511,Mississippi,16.28757307204426,27.296302603269258,24.83885228510884,7.365350375865025,24.211921663712616,329,121,24621.15
1512,Mississippi,21.434451774142037,1.3614393376040739,60.93692134256991,4.731969958305131,11.535217587378852,201,168,64556.25
1513,Mississippi,5.117237975172239,81.01908690883121,1.4768262501344767,4.85940335079463,7.527445515067427,436,21,33387.33
1514,Mississippi,17.09021993280403,56.700192386515084,13.60413790201285,12.521973936478487,0.08347584218954296,640,77,39250.33
1515,Mississippi,82.10603171311732,16.784646969051707,0.5615508752785624,0.3461450040104862,0.2016254385419387,96,312,52690.71
1516,Mississippi,98.4651174844382,0.6665993756443499,0.6493443009966992,0.009506616048889848,0.20943222287185392,6,946,44617.77
1517,Mississippi,79.61242404265654,14.870681197420048,2.792037874182577,0.7605742889764647,1.9642825967643631,138,714,39724.64
1518,Mississippi,66.49286810000403,14.641763717547864,2.1895563400074463,7.313976310415074,9.361835532025594,77,298,64117.17
1519,Mississippi,35.38074384216572,31.220905883086324,9.98980300227433,12.01789132825579,11.39065594421784,231,220,44546.39
1520,Mississippi,53.563660984633565,22.536121185010447,2.373069870554465,4.328958394626598,17.19818956517493,225,163,67959.44
1521,Mississippi,55.92974291174018,19.86991733437437,2.7828163229627223,10.702393015270903,10.715130415651842,91,222,29700.5
1522,Mississippi,93.87396846516538,4.325217406450286,0.20936031428197463,1.0919890749703498,0.4994647391320086,20,876,29236.67
1523,Mississippi,48.93840452881334,5.801265785941316,16.164143968784416,8.241703635903068,20.854482080557858,165,230,48306.78
1524,Mississippi,57.95842417358672,2.0781077788127367,27.66819065138874,10.933425759006322,1.3618516372054756,136,453,44383.63
1525,Mississippi,5.847822438687434,39.804553332878754,24.143830947067606,10.293475961549051,19.910317319817167,393,32,44254.4
1526,Mississippi,74.14594372895003,16.27973105231928,0.8988002132285379,6.51986110565508,2.1556638998470703,66,519,44897.92
1527,Mississippi,86.77520919652069,11.835281257767484,1.0558515909635495,0.2100988464887306,0.12355910825954197,46,322,50237.05
1528,Mississippi,54.36203787344461,31.971035410923367,8.399685446790174,1.836010311928976,3.43123095691287,319,358,35363.69
1529,Mississippi,54.64927563754113,10.54306554111038,6.189152144441676,19.975015353750248,8.643491323156567,126,476,32430.44
1530,Mississippi,83.78783952134499,6.661830185371295,1.4459333469843931,6.17372634706554,1.9306705992337783,64,814,46974.14
1531,Mississippi,87.86717965143382,0.35463123131792723,3.6007698266893713,0.03402651619599754,8.143392774362894,36,642,43221.8
1532,Mississippi,74.87808702031758,5.130918285266293,17.60987568690839,1.7000351662484703,0.6810838412592801,187,736,45730.59
1533,Mississippi,92.43017596869481,5.3745813353823735,1.1091696986983866,0.9109852124151058,0.1750877848093353,23,613,50665.29
1534,Mississippi,30.291427199139378,52.435581532719354,12.375687931307606,3.303868711518123,1.5934346253155383,365,249,53494.11
1535,Mississippi,13.817299642896398,58.71314259827545,21.891649255251085,5.369708121347889,0.2082003822291938,514,52,35064.62
1536,Mississippi,74.02918467252839,17.99164459495276,7.76686033813227,0.03733516148635738,0.17497523290022343,153,552,60183.11
1537,Mississippi,12.785818666934523,20.86798298844057,40.82714895350674,10.268189332387811,15.250860058730353,254,67,31866.03
1538,Mississippi,11.304657789926221,68.7318752441448,7.219462733355487,1.634629935655624,11.109374296917863,616,97,49487.91
1539,Mississippi,11.236684312574862,74.63550428082254,1.6562180688173735,10.711061542484133,1.760531795301091,676,99,39541.34
1540,Mississippi,56.06809718732445,6.18767814221729,10.843281343533059,10.118127094921254,16.782816232003952,147,543,47874.47
1541,Mississippi,56.958410920640134,20.070598516845113,2.017269203424375,3.530546742729766,17.423174616360612,95,246,51734.14
1542,Mississippi,36.68975314486427,9.39224433538119,21.03171353921859,12.55214634810158,20.33414263243438,143,366,33970.31
1543,Mississippi,92.3389689279714,5.17106778385019,1.5860198291698673,0.19022538307201373,0.7137180759365265,42,309,47342.72
1544,Mississippi,29.94590812058462,56.070055085853646,13.642144595378149,0.20073432731093432,0.14115787087264664,408,271,43149.44
1545,Mississippi,72.00673987140519,3.9627216573227577,4.486072778055585,15.33780992671545,4.206655766501015,61,494,51319.84
